afp_name,month,year,found,rentability
SISTEMA,02,2017,D,0.99
CAPITAL,02,2017,E,0.89
CUPRUM,02,2017,E,0.85
HABITAT,02,2017,E,0.89
MODELO,02,2017,E,0.64
PLANVITAL,02,2017,E,0.73
PROVIDA,02,2017,E,0.84
SISTEMA,02,2017,E,0.86
CAPITAL,03,2017,A,5.42
CUPRUM,03,2017,A,5.43
HABITAT,03,2017,A,5.35
MODELO,03,2017,A,5.19
PLANVITAL,03,2017,A,5.26
PROVIDA,03,2017,A,5.35
SISTEMA,03,2017,A,5.38
CAPITAL,03,2017,B,4.34
CUPRUM,03,2017,B,4.34
HABITAT,03,2017,B,4.26
MODELO,03,2017,B,4.24
PLANVITAL,03,2017,B,4.11
PROVIDA,03,2017,B,4.25
SISTEMA,03,2017,B,4.28
CAPITAL,03,2017,C,3.06
CUPRUM,03,2017,C,3.02
HABITAT,03,2017,C,2.99
MODELO,03,2017,C,2.91
PLANVITAL,03,2017,C,2.82
PROVIDA,03,2017,C,2.99
SISTEMA,03,2017,C,3.0
CAPITAL,03,2017,D,1.58
CUPRUM,03,2017,D,1.51
HABITAT,03,2017,D,1.5
MODELO,03,2017,D,1.5
PLANVITAL,03,2017,D,1.34
PROVIDA,03,2017,D,1.47
SISTEMA,03,2017,D,1.5
CAPITAL,03,2017,E,0.54
CUPRUM,03,2017,E,0.49
HABITAT,03,2017,E,0.48
MODELO,03,2017,E,0.46
PLANVITAL,03,2017,E,0.43
PROVIDA,03,2017,E,0.42
SISTEMA,03,2017,E,0.48
CAPITAL,04,2017,A,1.04
CUPRUM,04,2017,A,1.12
HABITAT,04,2017,A,1.16
MODELO,04,2017,A,1.18
PLANVITAL,04,2017,A,1.01
PROVIDA,04,2017,A,1.12
SISTEMA,04,2017,A,1.11
CAPITAL,04,2017,B,0.87
CUPRUM,04,2017,B,0.97
HABITAT,04,2017,B,0.99
MODELO,04,2017,B,0.97
PLANVITAL,04,2017,B,0.85
PROVIDA,04,2017,B,0.98
SISTEMA,04,2017,B,0.95
CAPITAL,04,2017,C,0.83
CUPRUM,04,2017,C,0.94
HABITAT,04,2017,C,0.96
MODELO,04,2017,C,0.87
PLANVITAL,04,2017,C,0.8
PROVIDA,04,2017,C,0.92
SISTEMA,04,2017,C,0.91
CAPITAL,04,2017,D,0.77
CUPRUM,04,2017,D,0.75
HABITAT,04,2017,D,0.82
MODELO,04,2017,D,0.73
PLANVITAL,04,2017,D,0.69
PROVIDA,04,2017,D,0.81
SISTEMA,04,2017,D,0.79
CAPITAL,04,2017,E,0.61
CUPRUM,04,2017,E,0.64
HABITAT,04,2017,E,0.66
MODELO,04,2017,E,0.29
PLANVITAL,04,2017,E,0.61
PROVIDA,04,2017,E,0.7
SISTEMA,04,2017,E,0.63
CAPITAL,05,2017,A,2.31
CUPRUM,05,2017,A,2.33
HABITAT,05,2017,A,2.36
MODELO,05,2017,A,2.14
PLANVITAL,05,2017,A,2.41
PROVIDA,05,2017,A,2.31
SISTEMA,05,2017,A,2.33
CAPITAL,05,2017,B,1.65
CUPRUM,05,2017,B,1.59
HABITAT,05,2017,B,1.7
MODELO,05,2017,B,1.55
PLANVITAL,05,2017,B,1.68
PROVIDA,05,2017,B,1.62
SISTEMA,05,2017,B,1.64
CAPITAL,05,2017,C,1.11
CUPRUM,05,2017,C,1.02
HABITAT,05,2017,C,1.17
MODELO,05,2017,C,0.95
PLANVITAL,05,2017,C,1.11
PROVIDA,05,2017,C,1.07
SISTEMA,05,2017,C,1.09
CAPITAL,05,2017,D,0.32
CUPRUM,05,2017,D,0.27
HABITAT,05,2017,D,0.39
MODELO,05,2017,D,0.18
PLANVITAL,05,2017,D,0.33
PROVIDA,05,2017,D,0.33
SISTEMA,05,2017,D,0.33
CAPITAL,05,2017,E,-0.26
CUPRUM,05,2017,E,-0.36
HABITAT,05,2017,E,-0.25
MODELO,05,2017,E,-0.2
PLANVITAL,05,2017,E,-0.25
PROVIDA,05,2017,E,-0.31
SISTEMA,05,2017,E,-0.29
CAPITAL,06,2017,A,-1.48
CUPRUM,06,2017,A,-1.37
HABITAT,06,2017,A,-1.34
MODELO,06,2017,A,-1.41
PLANVITAL,06,2017,A,-1.53
PROVIDA,06,2017,A,-1.46
SISTEMA,06,2017,A,-1.41
CAPITAL,06,2017,B,-1.26
CUPRUM,06,2017,B,-1.21
HABITAT,06,2017,B,-1.07
MODELO,06,2017,B,-1.15
PLANVITAL,06,2017,B,-1.32
PROVIDA,06,2017,B,-1.26
SISTEMA,06,2017,B,-1.2
CAPITAL,06,2017,C,-1.05
CUPRUM,06,2017,C,-1.11
HABITAT,06,2017,C,-0.97
MODELO,06,2017,C,-1.0
PLANVITAL,06,2017,C,-1.13
PROVIDA,06,2017,C,-1.18
SISTEMA,06,2017,C,-1.08
CAPITAL,06,2017,D,-0.75
CUPRUM,06,2017,D,-0.78
HABITAT,06,2017,D,-0.72
MODELO,06,2017,D,-0.66
PLANVITAL,06,2017,D,-0.87
PROVIDA,06,2017,D,-0.83
SISTEMA,06,2017,D,-0.78
CAPITAL,06,2017,E,-0.29
CUPRUM,06,2017,E,-0.43
HABITAT,06,2017,E,-0.32
MODELO,06,2017,E,-0.2
PLANVITAL,06,2017,E,-0.39
PROVIDA,06,2017,E,-0.47
SISTEMA,06,2017,E,-0.36
CAPITAL,07,2017,A,2.25
CUPRUM,07,2017,A,2.26
HABITAT,07,2017,A,2.14
MODELO,07,2017,A,2.11
PLANVITAL,07,2017,A,2.19
PROVIDA,07,2017,A,2.16
SISTEMA,07,2017,A,2.2
CAPITAL,07,2017,B,1.77
CUPRUM,07,2017,B,1.68
HABITAT,07,2017,B,1.68
MODELO,07,2017,B,1.66
PLANVITAL,07,2017,B,1.64
PROVIDA,07,2017,B,1.63
SISTEMA,07,2017,B,1.68
CAPITAL,07,2017,C,1.07
CUPRUM,07,2017,C,0.98
HABITAT,07,2017,C,0.97
MODELO,07,2017,C,0.95
PLANVITAL,07,2017,C,1.01
PROVIDA,07,2017,C,0.95
SISTEMA,07,2017,C,0.99
CAPITAL,07,2017,D,0.28
CUPRUM,07,2017,D,0.26
HABITAT,07,2017,D,0.32
MODELO,07,2017,D,0.37
PLANVITAL,07,2017,D,0.3
PROVIDA,07,2017,D,0.24
SISTEMA,07,2017,D,0.27
CAPITAL,07,2017,E,-0.05
CUPRUM,07,2017,E,-0.12
HABITAT,07,2017,E,-0.02
MODELO,07,2017,E,0.28
PLANVITAL,07,2017,E,-0.04
PROVIDA,07,2017,E,-0.07
SISTEMA,07,2017,E,-0.04
CAPITAL,08,2017,A,-1.74
CUPRUM,08,2017,A,-1.89
HABITAT,08,2017,A,-1.77
MODELO,08,2017,A,-1.91
PLANVITAL,08,2017,A,-1.91
PROVIDA,08,2017,A,-1.91
SISTEMA,08,2017,A,-1.83
CAPITAL,08,2017,B,-1.26
CUPRUM,08,2017,B,-1.47
HABITAT,08,2017,B,-1.3
MODELO,08,2017,B,-1.41
PLANVITAL,08,2017,B,-1.42
PROVIDA,08,2017,B,-1.44
SISTEMA,08,2017,B,-1.37
CAPITAL,08,2017,C,-0.98
CUPRUM,08,2017,C,-1.11
HABITAT,08,2017,C,-0.99
MODELO,08,2017,C,-1.02
PLANVITAL,08,2017,C,-1.09
PROVIDA,08,2017,C,-1.09
SISTEMA,08,2017,C,-1.04
CAPITAL,08,2017,D,-0.57
CUPRUM,08,2017,D,-0.72
HABITAT,08,2017,D,-0.63
MODELO,08,2017,D,-0.6
PLANVITAL,08,2017,D,-0.68
PROVIDA,08,2017,D,-0.68
SISTEMA,08,2017,D,-0.65
CAPITAL,08,2017,E,-0.05
CUPRUM,08,2017,E,-0.28
HABITAT,08,2017,E,-0.14
MODELO,08,2017,E,-0.05
PLANVITAL,08,2017,E,-0.19
PROVIDA,08,2017,E,-0.22
SISTEMA,08,2017,E,-0.17
CAPITAL,09,2017,A,2.23
CUPRUM,09,2017,A,2.3
HABITAT,09,2017,A,2.24
MODELO,09,2017,A,2.18
PLANVITAL,09,2017,A,2.21
PROVIDA,09,2017,A,2.25
SISTEMA,09,2017,A,2.25
CAPITAL,09,2017,B,1.73
CUPRUM,09,2017,B,1.8
HABITAT,09,2017,B,1.76
MODELO,09,2017,B,1.63
PLANVITAL,09,2017,B,1.67
PROVIDA,09,2017,B,1.73
SISTEMA,09,2017,B,1.74
CAPITAL,09,2017,C,1.25
CUPRUM,09,2017,C,1.32
HABITAT,09,2017,C,1.27
MODELO,09,2017,C,1.19
PLANVITAL,09,2017,C,1.29
PROVIDA,09,2017,C,1.23
SISTEMA,09,2017,C,1.26
CAPITAL,09,2017,D,0.71
CUPRUM,09,2017,D,0.83
HABITAT,09,2017,D,0.77
MODELO,09,2017,D,0.72
PLANVITAL,09,2017,D,0.78
PROVIDA,09,2017,D,0.71
SISTEMA,09,2017,D,0.74
CAPITAL,09,2017,E,0.02
CUPRUM,09,2017,E,0.08
HABITAT,09,2017,E,0.1
MODELO,09,2017,E,0.07
PLANVITAL,09,2017,E,0.12
PROVIDA,09,2017,E,0.07
SISTEMA,09,2017,E,0.07
CAPITAL,10,2017,A,2.6
CUPRUM,10,2017,A,2.63
HABITAT,10,2017,A,2.67
MODELO,10,2017,A,2.7
PLANVITAL,10,2017,A,2.45
PROVIDA,10,2017,A,2.51
SISTEMA,10,2017,A,2.61
CAPITAL,10,2017,B,1.77
CUPRUM,10,2017,B,1.77
HABITAT,10,2017,B,1.9
MODELO,10,2017,B,1.88
PLANVITAL,10,2017,B,1.65
PROVIDA,10,2017,B,1.74
SISTEMA,10,2017,B,1.8
CAPITAL,10,2017,C,0.72
CUPRUM,10,2017,C,0.67
HABITAT,10,2017,C,0.8
MODELO,10,2017,C,0.96
PLANVITAL,10,2017,C,0.67
PROVIDA,10,2017,C,0.66
SISTEMA,10,2017,C,0.72
CAPITAL,10,2017,D,-0.43
CUPRUM,10,2017,D,-0.54
HABITAT,10,2017,D,-0.28
MODELO,10,2017,D,-0.24
PLANVITAL,10,2017,D,-0.47
PROVIDA,10,2017,D,-0.4
SISTEMA,10,2017,D,-0.4
CAPITAL,10,2017,E,-0.98
CUPRUM,10,2017,E,-0.98
HABITAT,10,2017,E,-0.89
MODELO,10,2017,E,-0.83
PLANVITAL,10,2017,E,-1.01
PROVIDA,10,2017,E,-0.89
SISTEMA,10,2017,E,-0.93
CAPITAL,11,2017,A,-0.46
CUPRUM,11,2017,A,-0.28
HABITAT,11,2017,A,-0.16
MODELO,11,2017,A,-0.01
PLANVITAL,11,2017,A,-0.29
PROVIDA,11,2017,A,-0.28
SISTEMA,11,2017,A,-0.27
CAPITAL,11,2017,B,-0.94
CUPRUM,11,2017,B,-0.7
HABITAT,11,2017,B,-0.66
MODELO,11,2017,B,-0.65
PLANVITAL,11,2017,B,-0.72
PROVIDA,11,2017,B,-0.72
SISTEMA,11,2017,B,-0.74
CAPITAL,11,2017,C,-1.04
CUPRUM,11,2017,C,-0.83
HABITAT,11,2017,C,-0.7
MODELO,11,2017,C,-0.85
PLANVITAL,11,2017,C,-0.88
PROVIDA,11,2017,C,-0.83
SISTEMA,11,2017,C,-0.83
CAPITAL,11,2017,D,-0.82
CUPRUM,11,2017,D,-0.76
HABITAT,11,2017,D,-0.66
MODELO,11,2017,D,-0.73
PLANVITAL,11,2017,D,-0.76
PROVIDA,11,2017,D,-0.73
SISTEMA,11,2017,D,-0.74
CAPITAL,11,2017,E,-0.56
CUPRUM,11,2017,E,-0.63
HABITAT,11,2017,E,-0.47
MODELO,11,2017,E,-0.62
PLANVITAL,11,2017,E,-0.61
PROVIDA,11,2017,E,-0.63
SISTEMA,11,2017,E,-0.57
CAPITAL,12,2017,A,-0.42
CUPRUM,12,2017,A,-0.55
HABITAT,12,2017,A,-0.63
MODELO,12,2017,A,-0.94
PLANVITAL,12,2017,A,-0.64
PROVIDA,12,2017,A,-0.58
SISTEMA,12,2017,A,-0.58
CAPITAL,12,2017,B,0.02
CUPRUM,12,2017,B,-0.05
HABITAT,12,2017,B,-0.16
MODELO,12,2017,B,-0.18
PLANVITAL,12,2017,B,-0.12
PROVIDA,12,2017,B,-0.14
SISTEMA,12,2017,B,-0.1
CAPITAL,12,2017,C,0.15
CUPRUM,12,2017,C,0.11
HABITAT,12,2017,C,-0.03
MODELO,12,2017,C,0.08
PLANVITAL,12,2017,C,0.0
PROVIDA,12,2017,C,0.01
SISTEMA,12,2017,C,0.04
CAPITAL,12,2017,D,0.25
CUPRUM,12,2017,D,0.27
HABITAT,12,2017,D,0.21
MODELO,12,2017,D,0.4
PLANVITAL,12,2017,D,0.17
PROVIDA,12,2017,D,0.21
SISTEMA,12,2017,D,0.23
CAPITAL,12,2017,E,0.58
CUPRUM,12,2017,E,0.41
HABITAT,12,2017,E,0.7
MODELO,12,2017,E,0.81
PLANVITAL,12,2017,E,0.53
PROVIDA,12,2017,E,0.63
SISTEMA,12,2017,E,0.6
CAPITAL,01,2018,A,4.08
CUPRUM,01,2018,A,3.94
HABITAT,01,2018,A,3.82
MODELO,01,2018,A,3.67
PLANVITAL,01,2018,A,3.82
PROVIDA,01,2018,A,3.92
SISTEMA,01,2018,A,3.91
CAPITAL,01,2018,B,3.22
CUPRUM,01,2018,B,3.11
HABITAT,01,2018,B,3.12
MODELO,01,2018,B,2.98
PLANVITAL,01,2018,B,3.0
PROVIDA,01,2018,B,3.07
SISTEMA,01,2018,B,3.11
CAPITAL,01,2018,C,2.27
CUPRUM,01,2018,C,2.24
HABITAT,01,2018,C,2.23
MODELO,01,2018,C,2.09
PLANVITAL,01,2018,C,2.17
PROVIDA,01,2018,C,2.12
SISTEMA,01,2018,C,2.2
CAPITAL,01,2018,D,1.24
CUPRUM,01,2018,D,1.18
HABITAT,01,2018,D,1.24
MODELO,01,2018,D,1.18
PLANVITAL,01,2018,D,1.2
PROVIDA,01,2018,D,1.19
SISTEMA,01,2018,D,1.21
CAPITAL,01,2018,E,0.46
CUPRUM,01,2018,E,0.34
HABITAT,01,2018,E,0.47
MODELO,01,2018,E,0.41
PLANVITAL,01,2018,E,0.47
PROVIDA,01,2018,E,0.34
SISTEMA,01,2018,E,0.41
CAPITAL,02,2018,A,-4.62
CUPRUM,02,2018,A,-4.74
HABITAT,02,2018,A,-4.69
MODELO,02,2018,A,-4.8
PLANVITAL,02,2018,A,-4.54
PROVIDA,02,2018,A,-4.52
SISTEMA,02,2018,A,-4.66
CAPITAL,02,2018,B,-3.4
CUPRUM,02,2018,B,-3.48
HABITAT,02,2018,B,-3.46
MODELO,02,2018,B,-3.56
PLANVITAL,02,2018,B,-3.4
PROVIDA,02,2018,B,-3.41
SISTEMA,02,2018,B,-3.45
CAPITAL,02,2018,C,-2.26
CUPRUM,02,2018,C,-2.43
HABITAT,02,2018,C,-2.32
MODELO,02,2018,C,-2.45
PLANVITAL,02,2018,C,-2.29
PROVIDA,02,2018,C,-2.38
SISTEMA,02,2018,C,-2.35
CAPITAL,02,2018,D,-1.03
CUPRUM,02,2018,D,-1.07
HABITAT,02,2018,D,-1.07
MODELO,02,2018,D,-1.16
PLANVITAL,02,2018,D,-1.14
PROVIDA,02,2018,D,-1.13
SISTEMA,02,2018,D,-1.09
CAPITAL,02,2018,E,-0.06
CUPRUM,02,2018,E,-0.11
HABITAT,02,2018,E,-0.14
MODELO,02,2018,E,-0.25
PLANVITAL,02,2018,E,-0.18
PROVIDA,02,2018,E,-0.14
SISTEMA,02,2018,E,-0.13
CAPITAL,03,2018,A,-1.2
CUPRUM,03,2018,A,-1.24
HABITAT,03,2018,A,-1.25
MODELO,03,2018,A,-1.54
PLANVITAL,03,2018,A,-1.31
PROVIDA,03,2018,A,-1.15
SISTEMA,03,2018,A,-1.23
CAPITAL,03,2018,B,-0.61
CUPRUM,03,2018,B,-0.73
HABITAT,03,2018,B,-0.71
MODELO,03,2018,B,-0.8
PLANVITAL,03,2018,B,-0.74
PROVIDA,03,2018,B,-0.65
SISTEMA,03,2018,B,-0.69
CAPITAL,03,2018,C,0.05
CUPRUM,03,2018,C,-0.07
HABITAT,03,2018,C,-0.01
MODELO,03,2018,C,-0.07
PLANVITAL,03,2018,C,-0.04
PROVIDA,03,2018,C,0.02
SISTEMA,03,2018,C,-0.01
CAPITAL,03,2018,D,0.35
CUPRUM,03,2018,D,0.29
HABITAT,03,2018,D,0.29
MODELO,03,2018,D,0.3
PLANVITAL,03,2018,D,0.36
PROVIDA,03,2018,D,0.38
SISTEMA,03,2018,D,0.33
CAPITAL,03,2018,E,0.59
CUPRUM,03,2018,E,0.54
HABITAT,03,2018,E,0.57
MODELO,03,2018,E,0.57
PLANVITAL,03,2018,E,0.53
PROVIDA,03,2018,E,0.58
SISTEMA,03,2018,E,0.57
CAPITAL,04,2018,A,1.2
CUPRUM,04,2018,A,1.13
HABITAT,04,2018,A,1.17
MODELO,04,2018,A,1.32
PLANVITAL,04,2018,A,1.18
PROVIDA,04,2018,A,1.07
SISTEMA,04,2018,A,1.16
CAPITAL,04,2018,B,0.91
CUPRUM,04,2018,B,0.8
HABITAT,04,2018,B,0.93
MODELO,04,2018,B,1.06
PLANVITAL,04,2018,B,0.9
PROVIDA,04,2018,B,0.75
SISTEMA,04,2018,B,0.87
CAPITAL,04,2018,C,0.58
CUPRUM,04,2018,C,0.52
HABITAT,04,2018,C,0.63
MODELO,04,2018,C,0.73
PLANVITAL,04,2018,C,0.61
PROVIDA,04,2018,C,0.53
SISTEMA,04,2018,C,0.57
CAPITAL,04,2018,D,0.29
CUPRUM,04,2018,D,0.21
HABITAT,04,2018,D,0.33
MODELO,04,2018,D,0.36
PLANVITAL,04,2018,D,0.28
PROVIDA,04,2018,D,0.2
SISTEMA,04,2018,D,0.26
CAPITAL,04,2018,E,0.18
CUPRUM,04,2018,E,0.09
HABITAT,04,2018,E,0.22
MODELO,04,2018,E,0.18
PLANVITAL,04,2018,E,0.16
PROVIDA,04,2018,E,0.1
SISTEMA,04,2018,E,0.16
CAPITAL,05,2018,A,-0.34
CUPRUM,05,2018,A,-0.18
HABITAT,05,2018,A,0.01
MODELO,05,2018,A,-0.24
PLANVITAL,05,2018,A,-0.11
PROVIDA,05,2018,A,-0.19
SISTEMA,05,2018,A,-0.16
CAPITAL,05,2018,B,-0.26
CUPRUM,05,2018,B,-0.18
HABITAT,05,2018,B,-0.07
MODELO,05,2018,B,-0.19
PLANVITAL,05,2018,B,-0.12
PROVIDA,05,2018,B,-0.23
SISTEMA,05,2018,B,-0.17
CAPITAL,05,2018,C,-0.35
CUPRUM,05,2018,C,-0.46
HABITAT,05,2018,C,-0.33
MODELO,05,2018,C,-0.25
PLANVITAL,05,2018,C,-0.37
PROVIDA,05,2018,C,-0.39
SISTEMA,05,2018,C,-0.37
CAPITAL,05,2018,D,-0.41
CUPRUM,05,2018,D,-0.4
HABITAT,05,2018,D,-0.33
MODELO,05,2018,D,-0.29
PLANVITAL,05,2018,D,-0.34
PROVIDA,05,2018,D,-0.42
SISTEMA,05,2018,D,-0.39
CAPITAL,05,2018,E,0.21
CUPRUM,05,2018,E,0.28
HABITAT,05,2018,E,0.3
MODELO,05,2018,E,0.2
PLANVITAL,05,2018,E,0.28
PROVIDA,05,2018,E,0.22
SISTEMA,05,2018,E,0.25
CAPITAL,06,2018,A,-1.5
CUPRUM,06,2018,A,-1.61
HABITAT,06,2018,A,-1.44
MODELO,06,2018,A,-1.74
PLANVITAL,06,2018,A,-1.57
PROVIDA,06,2018,A,-1.58
SISTEMA,06,2018,A,-1.54
CAPITAL,06,2018,B,-1.19
CUPRUM,06,2018,B,-1.34
HABITAT,06,2018,B,-1.12
MODELO,06,2018,B,-1.37
PLANVITAL,06,2018,B,-1.21
PROVIDA,06,2018,B,-1.32
SISTEMA,06,2018,B,-1.25
CAPITAL,06,2018,C,-0.74
CUPRUM,06,2018,C,-0.89
HABITAT,06,2018,C,-0.62
MODELO,06,2018,C,-0.95
PLANVITAL,06,2018,C,-0.76
PROVIDA,06,2018,C,-0.86
SISTEMA,06,2018,C,-0.77
CAPITAL,06,2018,D,-0.24
CUPRUM,06,2018,D,-0.36
HABITAT,06,2018,D,-0.18
MODELO,06,2018,D,-0.34
PLANVITAL,06,2018,D,-0.25
PROVIDA,06,2018,D,-0.33
SISTEMA,06,2018,D,-0.28
CAPITAL,06,2018,E,0.29
CUPRUM,06,2018,E,0.21
HABITAT,06,2018,E,0.24
MODELO,06,2018,E,0.15
PLANVITAL,06,2018,E,0.32
PROVIDA,06,2018,E,0.19
SISTEMA,06,2018,E,0.23
CAPITAL,07,2018,A,2.19
CUPRUM,07,2018,A,2.14
HABITAT,07,2018,A,2.05
MODELO,07,2018,A,2.31
PLANVITAL,07,2018,A,2.1
PROVIDA,07,2018,A,2.14
SISTEMA,07,2018,A,2.13
CAPITAL,07,2018,B,1.71
CUPRUM,07,2018,B,1.7
HABITAT,07,2018,B,1.65
MODELO,07,2018,B,1.82
PLANVITAL,07,2018,B,1.68
PROVIDA,07,2018,B,1.72
SISTEMA,07,2018,B,1.71
CAPITAL,07,2018,C,1.39
CUPRUM,07,2018,C,1.36
HABITAT,07,2018,C,1.33
MODELO,07,2018,C,1.43
PLANVITAL,07,2018,C,1.35
PROVIDA,07,2018,C,1.33
SISTEMA,07,2018,C,1.35
CAPITAL,07,2018,D,1.09
CUPRUM,07,2018,D,1.04
HABITAT,07,2018,D,1.08
MODELO,07,2018,D,1.11
PLANVITAL,07,2018,D,1.07
PROVIDA,07,2018,D,1.03
SISTEMA,07,2018,D,1.06
CAPITAL,07,2018,E,0.55
CUPRUM,07,2018,E,0.49
HABITAT,07,2018,E,0.52
MODELO,07,2018,E,0.44
PLANVITAL,07,2018,E,0.51
PROVIDA,07,2018,E,0.51
SISTEMA,07,2018,E,0.51
CAPITAL,08,2018,A,1.33
CUPRUM,08,2018,A,1.34
HABITAT,08,2018,A,1.41
MODELO,08,2018,A,1.66
PLANVITAL,08,2018,A,1.34
PROVIDA,08,2018,A,1.44
SISTEMA,08,2018,A,1.4
CAPITAL,08,2018,B,0.96
CUPRUM,08,2018,B,0.93
HABITAT,08,2018,B,0.93
MODELO,08,2018,B,1.08
PLANVITAL,08,2018,B,0.95
PROVIDA,08,2018,B,0.99
SISTEMA,08,2018,B,0.97
CAPITAL,08,2018,C,0.79
CUPRUM,08,2018,C,0.7
HABITAT,08,2018,C,0.68
MODELO,08,2018,C,0.71
PLANVITAL,08,2018,C,0.72
PROVIDA,08,2018,C,0.79
SISTEMA,08,2018,C,0.74
CAPITAL,08,2018,D,0.46
CUPRUM,08,2018,D,0.42
HABITAT,08,2018,D,0.39
MODELO,08,2018,D,0.5
PLANVITAL,08,2018,D,0.46
PROVIDA,08,2018,D,0.52
SISTEMA,08,2018,D,0.46
CAPITAL,08,2018,E,0.56
CUPRUM,08,2018,E,0.58
HABITAT,08,2018,E,0.53
MODELO,08,2018,E,0.5
PLANVITAL,08,2018,E,0.52
PROVIDA,08,2018,E,0.69
SISTEMA,08,2018,E,0.57
CAPITAL,09,2018,A,-1.4
CUPRUM,09,2018,A,-1.45
HABITAT,09,2018,A,-1.48
MODELO,09,2018,A,-1.6
PLANVITAL,09,2018,A,-1.56
PROVIDA,09,2018,A,-1.56
SISTEMA,09,2018,A,-1.48
CAPITAL,09,2018,B,-1.14
CUPRUM,09,2018,B,-1.2
HABITAT,09,2018,B,-1.19
MODELO,09,2018,B,-1.24
PLANVITAL,09,2018,B,-1.31
PROVIDA,09,2018,B,-1.29
SISTEMA,09,2018,B,-1.22
CAPITAL,09,2018,C,-0.73
CUPRUM,09,2018,C,-0.75
HABITAT,09,2018,C,-0.79
MODELO,09,2018,C,-0.79
PLANVITAL,09,2018,C,-0.9
PROVIDA,09,2018,C,-0.89
SISTEMA,09,2018,C,-0.8
CAPITAL,09,2018,D,-0.29
CUPRUM,09,2018,D,-0.25
HABITAT,09,2018,D,-0.29
MODELO,09,2018,D,-0.32
PLANVITAL,09,2018,D,-0.37
PROVIDA,09,2018,D,-0.4
SISTEMA,09,2018,D,-0.32
CAPITAL,09,2018,E,-0.19
CUPRUM,09,2018,E,-0.16
HABITAT,09,2018,E,-0.18
MODELO,09,2018,E,-0.21
PLANVITAL,09,2018,E,-0.22
PROVIDA,09,2018,E,-0.25
SISTEMA,09,2018,E,-0.19
CAPITAL,10,2018,A,-4.0
CUPRUM,10,2018,A,-3.93
HABITAT,10,2018,A,-3.99
MODELO,10,2018,A,-4.11
PLANVITAL,10,2018,A,-3.98
PROVIDA,10,2018,A,-3.9
SISTEMA,10,2018,A,-3.97
CAPITAL,10,2018,B,-3.19
CUPRUM,10,2018,B,-3.14
HABITAT,10,2018,B,-3.18
MODELO,10,2018,B,-3.26
PLANVITAL,10,2018,B,-3.09
PROVIDA,10,2018,B,-3.09
SISTEMA,10,2018,B,-3.16
CAPITAL,10,2018,C,-2.14
CUPRUM,10,2018,C,-2.13
HABITAT,10,2018,C,-2.18
MODELO,10,2018,C,-2.21
PLANVITAL,10,2018,C,-2.02
PROVIDA,10,2018,C,-2.05
SISTEMA,10,2018,C,-2.12
CAPITAL,10,2018,D,-1.12
CUPRUM,10,2018,D,-1.06
HABITAT,10,2018,D,-1.08
MODELO,10,2018,D,-0.94
PLANVITAL,10,2018,D,-0.98
PROVIDA,10,2018,D,-1.01
SISTEMA,10,2018,D,-1.05
CAPITAL,10,2018,E,-0.72
CUPRUM,10,2018,E,-0.69
HABITAT,10,2018,E,-0.63
MODELO,10,2018,E,-0.6
PLANVITAL,10,2018,E,-0.69
PROVIDA,10,2018,E,-0.71
SISTEMA,10,2018,E,-0.68
CAPITAL,11,2018,A,-0.13
CUPRUM,11,2018,A,-0.17
HABITAT,11,2018,A,-0.11
MODELO,11,2018,A,-0.04
PLANVITAL,11,2018,A,-0.14
PROVIDA,11,2018,A,-0.12
SISTEMA,11,2018,A,-0.13
CAPITAL,11,2018,B,-0.03
CUPRUM,11,2018,B,0.03
HABITAT,11,2018,B,0.01
MODELO,11,2018,B,0.07
PLANVITAL,11,2018,B,-0.01
PROVIDA,11,2018,B,0.08
SISTEMA,11,2018,B,0.03
CAPITAL,11,2018,C,0.19
CUPRUM,11,2018,C,0.21
HABITAT,11,2018,C,0.21
MODELO,11,2018,C,0.18
PLANVITAL,11,2018,C,0.17
PROVIDA,11,2018,C,0.24
SISTEMA,11,2018,C,0.21
CAPITAL,11,2018,D,0.21
CUPRUM,11,2018,D,0.2
HABITAT,11,2018,D,0.21
MODELO,11,2018,D,0.11
PLANVITAL,11,2018,D,0.17
PROVIDA,11,2018,D,0.23
SISTEMA,11,2018,D,0.21
CAPITAL,11,2018,E,0.4
CUPRUM,11,2018,E,0.36
HABITAT,11,2018,E,0.4
MODELO,11,2018,E,0.23
PLANVITAL,11,2018,E,0.38
PROVIDA,11,2018,E,0.45
SISTEMA,11,2018,E,0.39
CAPITAL,12,2018,A,-0.77
CUPRUM,12,2018,A,-0.78
HABITAT,12,2018,A,-0.9
MODELO,12,2018,A,-1.27
PLANVITAL,12,2018,A,-0.84
PROVIDA,12,2018,A,-0.79
SISTEMA,12,2018,A,-0.84
CAPITAL,12,2018,B,-0.25
CUPRUM,12,2018,B,-0.22
HABITAT,12,2018,B,-0.34
MODELO,12,2018,B,-0.57
PLANVITAL,12,2018,B,-0.32
PROVIDA,12,2018,B,-0.29
SISTEMA,12,2018,B,-0.31
CAPITAL,12,2018,C,0.63
CUPRUM,12,2018,C,0.61
HABITAT,12,2018,C,0.52
MODELO,12,2018,C,0.18
PLANVITAL,12,2018,C,0.53
PROVIDA,12,2018,C,0.56
SISTEMA,12,2018,C,0.55
CAPITAL,12,2018,D,0.83
CUPRUM,12,2018,D,0.92
HABITAT,12,2018,D,0.75
MODELO,12,2018,D,0.58
PLANVITAL,12,2018,D,0.81
